Generator Learning Rate: 2.5e-05
Let's go!
Generator Learning Rate: 2.5e-05
2024-03-30 19:44:55.578222 Epoch [004/050], Step [0160/0723], Gen Loss: 1.1699
2024-03-30 19:44:57.556553 Epoch [004/050], Step [0170/0723], Gen Loss: 0.9592
2024-03-30 19:44:59.538072 Epoch [004/050], Step [0180/0723], Gen Loss: 0.9451
2024-03-30 19:45:01.519514 Epoch [004/050], Step [0190/0723], Gen Loss: 0.9191
2024-03-30 19:45:03.498954 Epoch [004/050], Step [0200/0723], Gen Loss: 0.9051
2024-03-30 19:45:05.483403 Epoch [004/050], Step [0210/0723], Gen Loss: 0.8969
2024-03-30 19:45:07.463996 Epoch [004/050], Step [0220/0723], Gen Loss: 0.8457
2024-03-30 19:45:09.444052 Epoch [004/050], Step [0230/0723], Gen Loss: 0.8064
2024-03-30 19:45:11.423572 Epoch [004/050], Step [0240/0723], Gen Loss: 0.7840
2024-03-30 19:45:13.402805 Epoch [004/050], Step [0250/0723], Gen Loss: 0.7803
2024-03-30 19:45:15.385197 Epoch [004/050], Step [0260/0723], Gen Loss: 0.7814
2024-03-30 19:45:17.366252 Epoch [004/050], Step [0270/0723], Gen Loss: 0.7586
2024-03-30 19:45:19.348488 Epoch [004/050], Step [0280/0723], Gen Loss: 0.7505
2024-03-30 19:45:21.333681 Epoch [004/050], Step [0290/0723], Gen Loss: 0.7421
2024-03-30 19:45:23.313157 Epoch [004/050], Step [0300/0723], Gen Loss: 0.7179
2024-03-30 19:45:25.300376 Epoch [004/050], Step [0310/0723], Gen Loss: 0.7345
2024-03-30 19:45:27.280112 Epoch [004/050], Step [0320/0723], Gen Loss: 0.7113
2024-03-30 19:45:29.264594 Epoch [004/050], Step [0330/0723], Gen Loss: 0.7065
2024-03-30 19:45:31.247327 Epoch [004/050], Step [0340/0723], Gen Loss: 0.7123
2024-03-30 19:45:33.229788 Epoch [004/050], Step [0350/0723], Gen Loss: 0.6991
2024-03-30 19:45:35.214583 Epoch [004/050], Step [0360/0723], Gen Loss: 0.7123
2024-03-30 19:45:37.201533 Epoch [004/050], Step [0370/0723], Gen Loss: 0.7042
2024-03-30 19:45:39.189129 Epoch [004/050], Step [0380/0723], Gen Loss: 0.6948
2024-03-30 19:45:41.179614 Epoch [004/050], Step [0390/0723], Gen Loss: 0.6803
2024-03-30 19:45:43.172573 Epoch [004/050], Step [0400/0723], Gen Loss: 0.6715
2024-03-30 19:45:45.163744 Epoch [004/050], Step [0410/0723], Gen Loss: 0.6948
2024-03-30 19:45:47.158198 Epoch [004/050], Step [0420/0723], Gen Loss: 0.7047
2024-03-30 19:45:49.151872 Epoch [004/050], Step [0430/0723], Gen Loss: 0.7185
2024-03-30 19:45:51.148544 Epoch [004/050], Step [0440/0723], Gen Loss: 0.7311
2024-03-30 19:45:53.139486 Epoch [004/050], Step [0450/0723], Gen Loss: 0.7172
2024-03-30 19:45:55.188132 Epoch [004/050], Step [0460/0723], Gen Loss: 0.7123
2024-03-30 19:45:57.181535 Epoch [004/050], Step [0470/0723], Gen Loss: 0.7133
2024-03-30 19:45:59.176538 Epoch [004/050], Step [0480/0723], Gen Loss: 0.7071
2024-03-30 19:46:01.171256 Epoch [004/050], Step [0490/0723], Gen Loss: 0.6961
2024-03-30 19:46:03.167945 Epoch [004/050], Step [0500/0723], Gen Loss: 0.6976
2024-03-30 19:46:05.164872 Epoch [004/050], Step [0510/0723], Gen Loss: 0.6849
2024-03-30 19:46:07.161661 Epoch [004/050], Step [0520/0723], Gen Loss: 0.6810
2024-03-30 19:46:09.154368 Epoch [004/050], Step [0530/0723], Gen Loss: 0.6805
2024-03-30 19:46:11.148319 Epoch [004/050], Step [0540/0723], Gen Loss: 0.6726
2024-03-30 19:46:13.140250 Epoch [004/050], Step [0550/0723], Gen Loss: 0.6712
2024-03-30 19:46:15.132616 Epoch [004/050], Step [0560/0723], Gen Loss: 0.6726
2024-03-30 19:46:17.125173 Epoch [004/050], Step [0570/0723], Gen Loss: 0.6698
2024-03-30 19:46:19.123692 Epoch [004/050], Step [0580/0723], Gen Loss: 0.6673
2024-03-30 19:46:21.123076 Epoch [004/050], Step [0590/0723], Gen Loss: 0.6766
2024-03-30 19:46:23.117129 Epoch [004/050], Step [0600/0723], Gen Loss: 0.6750
2024-03-30 19:46:25.111992 Epoch [004/050], Step [0610/0723], Gen Loss: 0.6712
2024-03-30 19:46:27.105434 Epoch [004/050], Step [0620/0723], Gen Loss: 0.6892
2024-03-30 19:46:29.095941 Epoch [004/050], Step [0630/0723], Gen Loss: 0.6870
2024-03-30 19:46:31.089942 Epoch [004/050], Step [0640/0723], Gen Loss: 0.6911
2024-03-30 19:46:33.084640 Epoch [004/050], Step [0650/0723], Gen Loss: 0.6917
2024-03-30 19:46:35.079821 Epoch [004/050], Step [0660/0723], Gen Loss: 0.6755
2024-03-30 19:46:37.075490 Epoch [004/050], Step [0670/0723], Gen Loss: 0.6638
2024-03-30 19:46:39.066555 Epoch [004/050], Step [0680/0723], Gen Loss: 0.6492
2024-03-30 19:46:41.060691 Epoch [004/050], Step [0690/0723], Gen Loss: 0.6572
2024-03-30 19:46:43.047963 Epoch [004/050], Step [0700/0723], Gen Loss: 0.6616
2024-03-30 19:46:45.009701 Epoch [004/050], Step [0710/0723], Gen Loss: 0.6663
2024-03-30 19:46:46.970896 Epoch [004/050], Step [0720/0723], Gen Loss: 0.6810
2024-03-30 19:46:47.551420 Epoch [004/050], Step [0723/0723], Gen Loss: 0.6781
